"","Dates","KOR","AUS","ISL","GBR","DNK","ESP","JPN","NOR","CAN","FIN","NLD","USA","MEX","BEL","DEU","LUX","PRT","ITA","AUT","IRL","CHE","SWE","FRA","GRC"
"61","1962-Q2",-1.987407,1.914571,2.243607,0.929481,1.123347,2.326176,1.398082,0.498362,0.735856,-2.533564,2.087974,0.903672,1.01864,1.322268,1.042344,0.16172,1.625878,1.076641,-0.021812,0.616917,1.155195,1.761047,1.615682,-0.501022
"62","1962-Q3",3.149531,0.812051,2.41455,0.607558,0.423811,2.449013,1.221843,0.669292,1.316875,1.952451,3.147562,1.228508,1.402494,1.116325,2.39521,0.423165,1.539338,0.60037,0.839158,0.962294,1.370741,2.44721,1.439785,1.289493
"63","1962-Q4",3.153432,1.793428,2.573507,-0.360574,-0.262186,0.268262,2.089625,0.837129,2.037445,1.778152,-0.341937,0.328861,1.79142,0.896895,-0.216174,0.698328,1.456391,1.501587,0.090983,1.318175,0.645239,0.824052,1.251797,3.16425
"64","1963-Q1",5.399265,2.308012,2.485089,0.515604,-0.948882,5.752953,1.3667,1.001036,0.60711,-0.934115,-6.272858,1.091605,1.750783,0.881896,-3.498026,0.696456,1.376694,0.663828,0.367611,1.289556,-0.905599,-1.027403,-1.665799,3.049262
"65","1963-Q2",-2.108412,-1.304525,2.408237,4.288809,0.138766,0.08289,2.943448,1.05742,1.462353,1.982457,8.940364,1.122124,1.701509,0.866731,4.484412,0.677529,1.411944,2.741399,2.915281,1.263608,3.835381,3.823815,4.465475,2.928359
"66","1963-Q3",3.499808,4.105855,2.521478,0.508704,1.233792,2.157735,2.93239,1.111931,0.777884,1.044761,2.402534,2.198426,2.353728,1.449747,3.469248,1.569827,1.445411,1.641305,1.087485,1.121534,2.228738,1.854547,3.298802,2.367085
"67","1963-Q4",0.198417,2.143792,2.621829,2.220686,2.3006,1.861636,3.445524,1.16463,3.138727,2.116156,2.105749,0.655596,2.998675,2.0445,0.483966,2.483196,1.477253,1.028412,2.038743,0.968148,1.086478,0.877163,0.311287,1.796958
"68","1964-Q1",5.456411,-0.158879,2.529644,0.601673,3.306403,0.565485,3.189414,1.21533,2.480652,1.262609,1.337372,2.108279,2.887235,1.987689,1.375907,2.403891,1.507421,1.482283,1.006058,0.946944,0.124763,2.477562,1.882604,1.745429
"69","1964-Q2",-2.567815,2.467204,2.464763,1.726338,2.609488,1.648014,2.412495,1.28977,0.368547,0.867411,0.864345,1.088705,2.799082,1.943286,1.221775,2.340656,1.69271,-1.011877,1.447899,0.939508,3.526249,0.541844,0.958921,1.715967
"70","1964-Q3",6.678122,0.619894,1.990518,0.394397,1.967067,0.751293,1.544361,1.36121,1.042062,1.604947,1.889447,1.562301,2.10163,1.344338,1.039094,1.266756,1.868849,-0.168904,0.900528,0.720306,-0.546061,1.99575,1.226255,2.157618
"71","1964-Q4",4.240129,2.843024,1.526308,1.521537,1.364174,2.17416,1.250663,1.429614,0.539892,-0.64069,1.04979,0.308893,1.422457,0.747162,1.360336,0.198349,2.035035,-0.418483,2.854332,0.496768,-0.611582,1.07015,0.903739,2.592613
"72","1965-Q1",0.641052,0.838662,1.496513,-0.278925,0.788471,2.128163,0.813162,1.494926,3.147915,3.226252,2.887565,2.419765,1.390494,0.733465,1.636564,0.191471,2.191015,1.350147,-1.031716,0.487566,2.485869,1.970919,0.221995,2.508262
"73","1965-Q2",0.664979,1.568323,1.456998,0.106367,0.738906,0.42662,1.248848,1.241229,0.958021,1.382899,-1.022038,1.263271,1.360647,0.724151,1.578071,0.194236,1.750541,1.993829,0.528129,0.483869,0.120877,-0.739413,2.488095,2.425116
"74","1965-Q3",-0.933684,-0.291829,2.116985,0.83101,0.690386,1.018033,2.265972,0.997207,1.361816,1.222784,0.899899,2.223268,1.475944,0.736433,0.665876,0.275606,1.333727,1.332058,2.021288,0.229257,1.059563,-0.102962,1.445019,1.917831
"75","1965-Q4",2.63084,0.24205,2.775478,0.619259,0.642869,2.989391,1.55391,0.760749,2.45955,-0.701596,2.673001,2.304043,1.586577,0.745097,0.598452,0.360587,0.934595,1.502345,0.449598,-0.042737,-0.261584,1.989429,1.392214,1.396413
"76","1966-Q1",5.484603,-0.28828,2.66527,0.164852,0.596231,-0.680518,2.676418,0.530171,1.914222,-0.912944,-2.721159,2.434232,1.545695,0.732866,1.815921,0.354313,0.547837,0.967116,3.196666,-0.038761,-1.346317,1.383376,0.902206,1.356956
"77","1966-Q2",6.624451,1.370202,2.587698,0.580874,0.681159,5.167526,3.912583,0.945991,2.119983,2.059102,2.951839,0.341617,1.512979,0.722237,0.307485,0.352207,0.890695,1.424291,-0.12344,-0.042144,5.130424,-0.659782,1.512522,1.336468
"78","1966-Q3",-1.904238,2.826463,1.046336,0.329828,0.764393,1.983691,2.431442,1.351787,-0.023977,1.073882,2.051649,0.846905,1.45355,0.867684,0.122677,0.118505,1.225592,2.825008,0.27664,0.736524,-1.256226,-2.560285,1.140425,1.342155
"79","1966-Q4",1.843822,0.655485,-0.538181,-0.418284,0.845813,0.270897,1.998277,1.742888,1.223334,3.071027,0.328501,0.820372,1.384758,1.01504,-1.56154,-0.131479,1.549392,0.479192,0.889976,1.555855,1.150618,5.066972,0.545947,1.340769
"80","1967-Q1",2.663792,3.902588,-0.557784,1.361602,0.925142,0.275493,2.650178,2.115153,-0.21992,-1.298876,1.364119,0.885587,1.353178,0.99532,-0.497729,-0.12891,1.859225,1.99507,0.876897,1.527447,2.80519,1.060738,1.71364,1.309832
"81","1967-Q2",2.55865,-0.141672,-0.535664,1.403507,0.875757,1.201427,2.690154,1.548683,2.104199,0.829483,1.022579,0.061271,1.325623,0.978753,-0.312579,-0.129737,2.136933,2.150866,0.856198,1.48457,-0.979198,0.335867,1.094577,1.284635
"82","1967-Q3",3.718236,1.879533,-1.180128,0.439907,0.827583,1.715238,3.467643,1.010316,0.357784,-0.603823,1.66257,0.946133,1.646754,0.954276,2.414592,0.35421,2.39743,1.541055,-0.65889,1.858372,-1.163089,-1.597445,0.95619,1.408851
"83","1967-Q4",1.418282,0.867841,-1.883273,0.532544,0.780553,-0.719103,1.93325,0.490642,0.404637,-0.607758,0.912322,0.75402,1.967176,0.923408,1.28593,0.868292,2.63928,1.975953,1.610119,2.229629,0.513219,2.331611,0.974727,1.529231
"84","1968-Q1",5.745282,-0.890195,-1.901361,3.635655,0.734582,2.133945,2.385973,-0.018835,0.829092,1.016885,3.30585,2.039493,1.91298,0.908429,1.170304,0.864826,2.861783,0.243127,1.264305,2.162925,1.58853,-1.684102,2.909618,1.496908
"85","1968-Q2",1.796154,3.850183,-1.935537,-0.432916,1.082175,3.034023,3.411931,0.396581,2.717635,1.623892,0.110424,1.670809,1.872519,0.89686,0.77728,0.84429,1.941334,2.094663,1.1827,2.111718,0.553384,5.495457,-7.580956,1.467886
"86","1968-Q3",4.582151,1.322016,-0.593857,1.989877,1.419761,0.806297,2.263971,0.808763,1.367721,0.277279,0.596632,0.774972,1.584134,1.331804,2.195194,2.024063,1.079497,2.404436,1.811363,1.810613,2.761789,0.726611,11.373243,2.089824
